Product Name,Price,Rating,RAM/ROM,Camera,Display,Battery,Warranty
"vivo T4R 5G (Twilight Blue, 128 GB)","₹19,499",4.5,8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,5700 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"POCO M7 Plus 5G (Carbon Black, 128 GB)","₹11,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,50MP AI Dual Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme 15x 5G (Maroon Red, 128 GB)","₹16,999",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.27 cm (6.8 inch) Display,50MP Rear Camera | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy F06 5G (Bahama Blue, 128 GB)","₹9,999",4.1,4 GB RAM | 128 GB ROM | Expandable Upto 1500 GB,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"realme P3x 5G (Midnight Blue, 128 GB)","₹12,499",4.4,8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Full HD Display,50MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme P3 Lite 5G Charger in the Box (Midnight Lily, 128 GB)","₹10,499",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Display,32MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Rastic SM Guruu Music 2,₹949,No Rating,8 MB RAM | 16 MB ROM | Expandable Upto 64 GB,6.35 cm (2.5 inch) VGA Display,0MP Front Camera,850 mAh Battery,Not Available
"Infinix NOTE 50s 5G+ 45W Charger In the Box & AI (Mystic Plum, 128 GB)","₹15,999",4.4,6 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,64MP + 2MP | 13MP Front Camera,5500 mAh Battery,1 Year Warranty for Handset and 6 Months Warranty for Accessories
"MOTOROLA g35 5G (Guava Red, 128 GB)","₹11,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.07 cm (6.72 inch) Full HD+ Display,50MP + 8MP | 16MP Front Camera,5000 mAh Battery,12 5G Bands with VoNR|4K Video Recording|Vision Booster Technology
"Samsung Galaxy F06 5G (Lit Violet, 64 GB)","₹8,999",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1500 GB,17.02 cm (6.7 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"vivo T4 5G (Emerald Blaze, 256 GB)","₹22,999",4.5,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,7300 mAh Battery,1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories
"realme P4 5G (Engine Blue, 128 GB)","₹17,999",4.4,6 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP + 8MP | 16MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy S24 5G Snapdragon (Onyx Black, 128 GB)","₹41,999",4.6,8 GB RAM | 128 GB ROM,15.75 cm (6.2 inch) Full HD+ Display,50MP + 12MP | 12MP Front Camera,4000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)","₹11,999",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"POCO M7 Plus 5G (Chrome Silver, 128 GB)","₹12,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,50MP AI Dual Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO M7 5G (Ocean Blue, 128 GB)","₹9,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Infinix Note 50s 5G+ (Marine Drift, 128 GB)","₹15,999",4.4,6 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ Display,64MP + 2MP | 13MP Front Camera,5500 mAh Battery,1 Year Warranty for Handset and 6 Months Warranty for Accessories
"IQOO Z10 Lite 5G (Titanium Blue, 128 GB)","₹10,599",4.2,4 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) Display,50MP Rear Camera,6000 mAh Battery,Not Available
"MOTOROLA G96 5G (Pantone Dresden Blue, 128 GB)","₹17,999",4.4,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5500 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"POCO C75 5G (Aqua Bliss, 128 GB)","₹8,499",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo T4 5G (Phantom Grey, 256 GB)","₹24,999",4.5,12 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,7300 mAh Battery,1 Year Warranty on the Handset and 6 Months Warranty on Inbox Accessories
"REDMI A4 5G only on Jio SIM (Sparkle Purple, 64 GB)","₹8,119",4.3,4 GB RAM | 64 GB ROM,17.48 cm (6.88 inch) Display,50MP Rear Camera,5160 mAh Battery,Not Available
"realme P3x 5G (Lunar Silver, 128 GB)","₹12,499",4.4,8 GB RAM | 128 GB ROM,17.07 cm (6.72 inch) Full HD Display,50MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"POCO M7 Pro 5G (Olive Twilight, 128 GB)","₹11,999",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 20MP Front Camera,5110 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Kechaoda A27,₹873,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) Display,800 mAh Battery,Processor clock: 400 MHz Processor,Not Available
"MOTOROLA Edge 60 Stylus (PANTONE Gibraltar Sea, 256 GB)","₹20,999",4.3,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.94 cm (6.67 inch) Display,50MP + 13MP | 32MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"POCO M7 Plus 5G (Carbon Black, 128 GB)","₹11,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,50MP AI Dual Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Kechaoda A27,₹889,4,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1.68 cm (0.66 inch) FWVGA Display,0MP | 0MP Front Camera,800 mAh Battery,NO WARRANTY
"Nothing Phone (3a) (White, 128 GB)","₹24,999",4.5,8 GB RAM | 128 GB ROM,43.66 cm (17.19 cm) Full HD+ Display,50MP (Main) + 50MP (2X Tele Photo) + 8MP (Ultra-Wide) | 32MP Front Camera,5000 mAh Battery,1 Year Manufacturing Warranty
"Ai+ Pulse (Blue, 64 GB)","₹5,999",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories
"POCO C75 5G (Enchanted Green, 64 GB)","₹7,799",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme Narzo 80 Lite 4G (Obsidian Black, 128 GB)","₹8,077",4.3,6 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) HD+ Display,13MP Rear Camera,6300 mAh Battery,Not Available
"Motorola g45 5G (Viva Magenta, 128 GB)","₹11,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.51 cm (6.5 inch) HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"OPPO K13x 5G 6000mAh and 45W SUPERVOOC Charger & AI (Midnight Violet, 128 GB)","₹11,999",4.4,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP + 2MP | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Nothing Phone (3a) (White, 256 GB)","₹26,999",4.5,8 GB RAM | 256 GB ROM,43.66 cm (17.19 cm) Full HD+ Display,50MP (Main) + 50MP (2X Tele Photo) + 8MP (Ultra-Wide) | 32MP Front Camera,5000 mAh Battery,1 Year Manufacturing Warranty
"Nothing Phone (3a) (Blue, 128 GB)","₹24,999",4.5,8 GB RAM | 128 GB ROM,43.66 cm (17.19 cm) Full HD+ Display,50MP (Main) + 50MP (2X Tele Photo) + 8MP (Ultra-Wide) | 32MP Front Camera,5000 mAh Battery,1 Year Manufacturing Warranty
"Nothing Phone (3a) (Black, 128 GB)","₹24,999",4.5,8 GB RAM | 128 GB ROM,43.66 cm (17.19 cm) Full HD+ Display,50MP (Main) + 50MP (2X Tele Photo) + 8MP (Ultra-Wide) | 32MP Front Camera,5000 mAh Battery,1 Year Manufacturing Warranty
"REDMI Note 14 SE 5G (Mystique White, 128 GB)","₹13,499",4.3,6 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP + 2MP | 20MP Front Camera,5110 mAh Battery,1 Year Warranty on the Handset and 6 Months Warranty on the Inbox Accessories
"Samsung M06 5G (Sage Green, 128 GB)","₹8,844",4,4 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Display,50MP Rear Camera,5000 mAh Battery,Not Available
Nokia 105 Classic without Charger,"₹1,049",3.7,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0MP Front Camera,800 mAh Battery,1 Month Company Domestic Warranty by Company Authorized Service Center.
"POCO M7 5G (Satin Black, 128 GB)","₹9,999",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"MOTOROLA G86 Power 5G (Pantone Golden Cypress, 128 GB)","₹17,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Super HD Display,50MP + 8MP | 32MP Front Camera,6720 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"POCO M6 Plus 5G (Ice Silver, 128 GB)","₹10,680",4.2,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.25 cm (6.79 inch) Full HD+ Display,108MP + 2MP | 13MP Front Camera,5030 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"vivo T4R 5G (Arctic White, 256 GB)","₹21,499",4.5,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,5700 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"vivo T4R 5G (Arctic White, 128 GB)","₹19,499",4.5,8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,5700 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"POCO C71 (Power Black, 64 GB)","₹6,199",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 inch) HD+ Display,32MP Rear Camera | 8MP Front Camera,5200 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Motorola Edge 50 Fusion (Hot Pink, 256 GB)","₹20,999",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 13MP | 32MP Front Camera,5000 mAh Battery,1 Year on Handset and 6 Months on Accessories
hmd 105 Dual Sim,"₹1,079",3.7,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) Display,1000 mAh Battery,SC6531E Processor,Not Available
hmd 105 Dual Sim,"₹1,079",3.7,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB,5.08 cm (2 inch) Display,1000 mAh Battery,SC6531E Processor,Not Available
"POCO C75 5G (Enchanted Green, 128 GB)","₹8,499",4.2,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.48 cm (6.88 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5160 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO F7 5G (Cyber Silver Edition, 256 GB)","₹30,999",4.4,12 GB RAM | 256 GB ROM,17.35 cm (6.83 inch) Display,50MP Rear Camera | 20MP Front Camera,7550 mAh Li-Polymer + Silicon Carbon Battery,"Rear Camera
-50MP Sony Main Camera
-8MP Ultra-wide Camera with night mode and ultra-wide video recording"
"Google Pixel 9A (Porcelain, 256 GB)","₹44,999",4.4,8 GB RAM | 256 GB ROM,15.96 cm (6.285 inch) Full HD+ Display,48MP + 12MP | 12MP Front Camera,5100 mAh Battery,1 Year Domestic Warranty
"POCO F7 5G (Frost White, 512 GB)","₹32,999",4.4,12 GB RAM | 512 GB ROM,17.35 cm (6.83 inch) Display,50MP Rear Camera | 20MP Front Camera,7550 mAh Li-Polymer + Silicon Carbon Battery,"Rear Camera
-50MP Sony Main Camera
-8MP Ultra-wide Camera with night mode and ultra-wide video recording"
"MOTOROLA G86 Power 5G (Pantone Cosmic Sky, 128 GB)","₹17,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Super HD Display,50MP + 8MP | 32MP Front Camera,6720 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"Nothing Phone (3a) (Black, 256 GB)","₹26,999",4.5,8 GB RAM | 256 GB ROM,43.66 cm (17.19 cm) Full HD+ Display,50MP (Main) + 50MP (2X Tele Photo) + 8MP (Ultra-Wide) | 32MP Front Camera,5000 mAh Battery,1 Year Manufacturing Warranty
"Samsung Galaxy A35 5G (Awesome Navy, 256 GB)","₹20,999",4.4,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 8MP + 5MP | 13MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"vivo T4R 5G (Twilight Blue, 256 GB)","₹21,499",4.5,8 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,5700 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"vivo T4R 5G (Twilight Blue, 128 GB)","₹19,499",4.5,8 GB RAM | 128 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,5700 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"vivo T4R 5G (Arctic White, 256 GB)","₹23,499",4.4,12 GB RAM | 256 GB ROM,17.2 cm (6.77 inch) Display,50MP (OIS) + 2MP | 32MP Front Camera,5700 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"MOTOROLA G86 Power 5G (Pantone Spellbound, 128 GB)","₹17,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) Super HD Display,50MP + 8MP | 32MP Front Camera,6720 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"realme 14x 5G (Crystal Black, 128 GB)","₹14,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme 14x 5G (Crystal Black, 128 GB)","₹15,999",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme 14x 5G (Jewel Red, 128 GB)","₹15,999",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme 14x 5G (Golden Glow, 128 GB)","₹15,999",4.4,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) HD+ Display,50MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Apple iPhone 16 (Pink, 128 GB)","₹69,900",4.6,128 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A18 Chip, 6 Core Processor Processor",Not Available
"vivo Y19e (Titanium Silver, 64 GB)","₹8,184",4.3,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.12 cm (6.74 inch) Display,13MP + 0.08MP | 5MP Front Camera,5500 mAh Battery,1 Year Warranty on the Product and 6 Months Warranty on the Accessories
"Apple iPhone 16 (Pink, 256 GB)","₹79,900",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A18 Chip, 6 Core Processor Processor",Not Available
"Samsung Galaxy A06 5G (Light Gray, 64 GB)","₹8,794",4.1,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.02 cm (6.7 inch) HD+ Display,50MP + 50MP | 8MP + 2MP Dual Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"realme Narzo 80 Lite 4G (Beach Gold, 128 GB)","₹7,770",4.3,6 GB RAM | 128 GB ROM,17.12 cm (6.74 inch) HD+ Display,13MP Rear Camera,6300 mAh Battery,Not Available
"Ai+ Nova 5G (Black, 128 GB)","₹7,999",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories
KARBONN JioBharat K1 4G KW101 /KW102,₹855,3.7,20 MB RAM | 20 MB ROM,4.57 cm (1.8 inch) Display,2MP Rear Camera,1000 mAh Battery,Not Available
"Motorola G85 5G (Viva Magenta, 128 GB)","₹15,999",4.4,8 GB RAM | 128 GB ROM,16.94 cm (6.67 inch) Full HD+ Display,50MP + 8MP | 32MP Front Camera,5000 mAh Battery,1 Year on Handset and 6 Months on Accessories
"REDMI A4 5G only on Jio SIM (Starry Black, 64 GB)","₹7,967",4.3,4 GB RAM | 64 GB ROM,17.48 cm (6.88 inch) Display,50MP Rear Camera,5160 mAh Battery,Not Available
"realme P3 Lite 5G Charger in the Box (Midnight Lily, 128 GB)","₹11,499",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Display,32MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme P3 Lite 5G Charger in the Box (Lily White, 128 GB)","₹11,499",4.4,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Display,32MP Rear Camera | 8MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
